sku,model,color_id,color_name,storage_id,storage_name,trocable_id,product_id,cellphone_condition_id,cellphone_condition_type,enable_membership,product_name,condition_name,price_new,price_current,price_invoice_current,price_one_installment_current,featured,discount,stock,super_discount,installments,installment_value,interest,installments_info,urlHash,url,title,images
2831.0,iPhone 6,8.0,Dourado,16.0,16GB,2831.0,164.0,15.0,used,False,iPhone 6 16GB Dourado,Bom,2699,1099,"1,099.00","1,099.00",False,59.0,0.0,True,12.0,91.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#164-iphone-6-16gb-dourado-bom-15,https://www.trocafone.com/celulares/iphone/m/6#164-iphone-6-16gb-dourado-bom-15,Comprar iPhone 6 16GB Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/iphone-6-16gb-dourado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-iphone-6-16gb-dourado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-iphone-6-16gb-dourado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583469e6-dourado-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583469e6-dourado-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583469e6-dourado-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583469e7-dourado-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583469e7-dourado-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583469e7-dourado-traseira.png""}]"
2832.0,iPhone 6,30.0,Prateado,18.0,64GB,2832.0,165.0,15.0,used,False,iPhone 6 64GB Prateado,Bom,2899,1299,"1,299.00","1,299.00",False,55.0,0.0,True,12.0,108.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#165-iphone-6-64gb-prateado-bom-15,https://www.trocafone.com/celulares/iphone/m/6#165-iphone-6-64gb-prateado-bom-15,Comprar iPhone 6 64GB Prateado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58346c3e-prata-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346c3e-prata-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346c3e-prata-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58346c40-prata-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346c40-prata-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346c40-prata-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58346c42-prata-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346c42-prata-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346c42-prata-traseira.png""}]"
2833.0,iPhone 6,9.0,Cinza espacial,18.0,64GB,2833.0,166.0,15.0,used,False,iPhone 6 64GB Cinza Espacial,Bom,2899,1299,"1,299.00","1,299.00",False,55.0,0.0,True,12.0,108.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#166-iphone-6-64gb-cinza-espacial-bom-15,https://www.trocafone.com/celulares/iphone/m/6#166-iphone-6-64gb-cinza-espacial-bom-15,Comprar iPhone 6 64GB Cinza Espacial em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/5834697e-cinza-e-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-5834697e-cinza-e-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-5834697e-cinza-e-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58346982-cinza-e-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346982-cinza-e-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346982-cinza-e-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58346984-cinza-e-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346984-cinza-e-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346984-cinza-e-traseira.png""}]"
2834.0,iPhone 6,8.0,Dourado,18.0,64GB,2834.0,167.0,15.0,used,False,iPhone 6 64GB Dourado,Bom,2899,1299,"1,299.00","1,299.00",False,55.0,0.0,True,12.0,108.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#167-iphone-6-64gb-dourado-bom-15,https://www.trocafone.com/celulares/iphone/m/6#167-iphone-6-64gb-dourado-bom-15,Comprar iPhone 6 64GB Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58bd69d7-dourado-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58bd69d7-dourado-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58bd69d7-dourado-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58bd69d9-dourado-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58bd69d9-dourado-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58bd69d9-dourado-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58bd69db-dourado-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58bd69db-dourado-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58bd69db-dourado-traseira.png""}]"
2835.0,iPhone 6,30.0,Prateado,25.0,128GB,2835.0,168.0,15.0,used,False,iPhone 6 128GB Prateado,Bom,3199,1499,"1,499.00","1,499.00",False,53.0,0.0,True,12.0,124.92,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#168-iphone-6-128gb-prateado-bom-15,https://www.trocafone.com/celulares/iphone/m/6#168-iphone-6-128gb-prateado-bom-15,Comprar iPhone 6 128GB Prateado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58346be6-prata-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346be6-prata-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346be6-prata-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58346be7-prata-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346be7-prata-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346be7-prata-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58346be9-prata-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346be9-prata-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346be9-prata-traseira.png""}]"
2836.0,iPhone 6,9.0,Cinza espacial,25.0,128GB,2836.0,169.0,15.0,used,False,iPhone 6 128GB Cinza Espacial,Bom,3199,1499,"1,499.00","1,499.00",False,53.0,0.0,True,12.0,124.92,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#169-iphone-6-128gb-cinza-espacial-bom-15,https://www.trocafone.com/celulares/iphone/m/6#169-iphone-6-128gb-cinza-espacial-bom-15,Comprar iPhone 6 128GB Cinza Espacial em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/iphone-6-128gb-cinza-espacial.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-iphone-6-128gb-cinza-espacial.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-iphone-6-128gb-cinza-espacial.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58345774-cinza-e-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58345774-cinza-e-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58345774-cinza-e-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58345776-cinza-e-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58345776-cinza-e-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58345776-cinza-e-traseira.png""}]"
2837.0,iPhone 6,8.0,Dourado,25.0,128GB,2837.0,170.0,15.0,used,False,iPhone 6 128GB Dourado,Bom,3199,1499,"1,499.00","1,499.00",False,53.0,0.0,True,12.0,124.92,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#170-iphone-6-128gb-dourado-bom-15,https://www.trocafone.com/celulares/iphone/m/6#170-iphone-6-128gb-dourado-bom-15,Comprar iPhone 6 128GB Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/iphone-6-128gb-dourado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-iphone-6-128gb-dourado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-iphone-6-128gb-dourado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583469ab-dourado-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583469ab-dourado-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583469ab-dourado-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583469ac-dourado-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583469ac-dourado-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583469ac-dourado-traseira.png""}]"
2838.0,iPhone 6 Plus,30.0,Prateado,16.0,16GB,2838.0,171.0,15.0,used,False,Iphone 6 Plus 16GB Prateado,Bom,2899,1459,"1,459.00","1,459.00",False,49.0,0.0,True,12.0,121.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#171-iphone-6-plus-16gb-prateado-bom-15,https://www.trocafone.com/celulares/iphone/m/6-plus#171-iphone-6-plus-16gb-prateado-bom-15,Comprar Iphone 6 Plus 16GB Prateado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/583470c8-prata-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583470c8-prata-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583470c8-prata-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583470c9-prata-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583470c9-prata-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583470c9-prata-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583470ca-prata-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583470ca-prata-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583470ca-prata-traseira.png""}]"
2839.0,iPhone 6 Plus,9.0,Cinza espacial,16.0,16GB,2839.0,172.0,15.0,used,False,Iphone 6 Plus 16GB Cinza Espacial,Bom,2899,1459,"1,459.00","1,459.00",False,49.0,1.0,True,12.0,121.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#172-iphone-6-plus-16gb-cinza-espacial-bom-15,https://www.trocafone.com/celulares/iphone/m/6-plus#172-iphone-6-plus-16gb-cinza-espacial-bom-15,Comprar Iphone 6 Plus 16GB Cinza Espacial em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58346fc9-cinza-e-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346fc9-cinza-e-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346fc9-cinza-e-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58346fcb-cinza-e-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346fcb-cinza-e-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346fcb-cinza-e-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58346fcd-cinza-e-tras.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58346fcd-cinza-e-tras.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58346fcd-cinza-e-tras.png""}]"
2840.0,iPhone 6 Plus,8.0,Dourado,16.0,16GB,2840.0,173.0,15.0,used,False,Iphone 6 Plus 16GB Dourado,Bom,2899,1459,"1,459.00","1,459.00",False,49.0,0.0,True,12.0,121.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#173-iphone-6-plus-16gb-dourado-bom-15,https://www.trocafone.com/celulares/iphone/m/6-plus#173-iphone-6-plus-16gb-dourado-bom-15,Comprar Iphone 6 Plus 16GB Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/5834704a-dourado-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-5834704a-dourado-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-5834704a-dourado-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/5834704b-dourado-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-5834704b-dourado-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-5834704b-dourado-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/5834704d-dourado-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-5834704d-dourado-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-5834704d-dourado-traseira.png""}]"
2841.0,iPhone 6 Plus,30.0,Prateado,18.0,64GB,2841.0,174.0,15.0,used,False,Iphone 6 Plus 64GB Prateado,Bom,3299,1589,"1,589.00","1,589.00",False,51.0,0.0,True,12.0,132.42,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#174-iphone-6-plus-64gb-prateado-bom-15,https://www.trocafone.com/celulares/iphone/m/6-plus#174-iphone-6-plus-64gb-prateado-bom-15,Comprar Iphone 6 Plus 64GB Prateado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/583470e7-prata-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583470e7-prata-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583470e7-prata-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583470e8-prata-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583470e8-prata-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583470e8-prata-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/583470e9-prata-traseira.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-583470e9-prata-traseira.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-583470e9-prata-traseira.png""}]"
2842.0,iPhone 6 Plus,9.0,Cinza espacial,18.0,64GB,2842.0,175.0,15.0,used,False,Iphone 6 Plus 64GB Cinza Espacial,Bom,3299,1589,"1,589.00","1,589.00",False,51.0,0.0,True,12.0,132.42,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#175-iphone-6-plus-64gb-cinza-espacial-bom-15,https://www.trocafone.com/celulares/iphone/m/6-plus#175-iphone-6-plus-64gb-cinza-espacial-bom-15,Comprar Iphone 6 Plus 64GB Cinza Espacial em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58347000-cinza-e-frente.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58347000-cinza-e-frente.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58347000-cinza-e-frente.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58347004-cinza-e-lado.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58347004-cinza-e-lado.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58347004-cinza-e-lado.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58347005-cinza-e-tras.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58347005-cinza-e-tras.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58347005-cinza-e-tras.png""}]"
